partida	titulo	ley	rubrica	texto
3	29	14	Ley catorze. si algun onbre tiene alguna cosa por suya cuydando que la ouiera por alguna derecha razon & no es assi.	¶ Teniendo onbre alguna cosa mueble por suya cuydando que la auia conprada o que le fuera dada o que la auia por otra derecha razon. si despues sopiese que non era assi maguer fuese tenedor della tres annos. non la podria gannar por este tienpo. Mas si por auentura ouiese mandado a su mayordomo o a su personero o a algun otro su onbre que le conprase alguna cosa o que gela aduxiese por alguna otra derecha razon. assi como por canbio o por donadio o por otra cosa semeiante. & aquel a quien lo mandase non lo fiziese assi. mas la ouiese por otra razon que non fuese derecha diziendo le que la avia conprada o que la avia por aquella razon misma que gela el mandara auer si tal cosa como esta touiese tres annos poderla y ha gannar por tienpo por que auria buena fe en tomando la maguer y errase. Ca pues que el yerro auia por derecha razon non le deue enpeçer.
3	29	15	Ley quinze. como ganna onbre por tienpo las mandas de los finados & las pagas que le fazen de algunas cosas cuydando que gelas deuian.	¶ Mandas de cosas muebles fazen los onbres a las vegadas en sus testamentos que non son valederas segund derecho o fazen las en vn testamento & despues reuocan las en otro & los herederos & los que ande cunplir el testamento pagan las cuydando que son valederas. E por ende dezimos que aquellos que las cosas reçiben si son tenedores dellas tres annos que les no sean demandadas que las pueden gannar por este tienpo. Esso mismo dezimos que si algun onbre mandase en su testamento alguna cosa mueble avn onbre nonbrandolo sennaladamente & viniese otro que ouiese aquel nonbre mismo & reçibiese aquella cosa misma cuydando que a el era mandada. Ca si este atal fuere tenedor della tres annos que non le sea pedida puede la gannar por este tienpo maguer el otro a quien fuera mandada quisiese prouar que su voluntad fuera del testador que la ouiese a el mandada & no a aquel a quien la dieron. E avn dezimos que si vn onbre cuydase que deuia a otro alguno alguna cosa & que gela diese & aquel que la reçibiese cuydase otrosi que la deuia auer maguer non fuesse assi si fuesse tenedor della tres annos que gela no demandasen que la podria gannar por este tienpo.
3	29	16	Ley diez & seys. como puede onbre aiuntar el tienpo que el touo la cosa con el tienpo que la touo aquel donde la el ouo.	¶ Comiençan a gannar los onbres alguna cosa por tienpo & acaesçe que se mueren & fincan a sus herederos o la mandan o la canbian ante que sea cunplido el tienpo por que la podria gannar. E por ende dezimos que si aquel a quien pasase la cosa por alguna destas maneras & ouiere buena fe en teniendo la & vsare della tanto tienpo despues que a el passo que con el otro tienpo que se puede aprouechar para gannar la tan bien del tienpo que la el otro touo como de aquel que la el mismo touo. Otrosi dezimos que si el que ouiese començado a gannar la cosa por tienpo la enpennase a otro en ante que ouiese cunplido el tienpo por que la podria gannar porque se desapoderara assi della non le enpeçe para poder la gannar. ca puedese contar tanbien el tienpo que la el touo. como el que la touo el otro a quien la el enpenno & gannarla ha por ende si tanto fue el tienpo que la touieron amos a dos que se pueda por el gannar la cosa.
3	29	17	Ley diez & siete. Como el que tiene la cosa a pennos non pierde su derecho por la gannar otro por tienpo.	¶ Como quier que los onbres pueden gannar el sennorio en las cosas muebles auiendo las por conpra o por alguna otra derecha razon a buena fe & seyendo tenedores dellas tres annos segund que auemos mostrado en las leyes sobredichas deste titulo con todo esso si la cosa mueble que alguno quisiese gannar por tienpo ouiese seyda enpennada de su sennor en ante que ouiese acabado de la gannar el otro por tienpo no pierde por ende el derecho que auia sobre ella aquel que la tenia a pennos.
3	29	18	Ley diez & ocho. por quanto tienpo se pueden gannar las cosas que son rayzes o incorporales.	¶ Las cosas muebles de como se ganan por tienpo auemos mostrado fasta aqui. E agora queremos mostrar & fablar de las otras cosas que son rayzes o incorporales como & en que manera se pueden gannar por tienpo. E por ende dezimos que si algun onbre reçibe de otro alguna cosa en buena fe de aquellas que se non pueden mouer assi como por conpra o por donadio o por canbio o por manda o por alguna otra razon derecha que si fuere tenedor della diez annos seyendo en la tierra el sennor della o veinte seyendo en otra parte que la puede gannar por este tienpo. maguer aquel de quien ouiese reçebido no fuese verdadero sennor. & dende adelante non es tenudo de responder por ella a ningun onbre. maguer dixiese que queria prouar que el fuera verdadero sennor della & que non era sabidor que otro la gannase por tienpo. E esto que dezimos en esta ley ha lugar quando aquel que enagena la cosa & el otro que la reçibe a buena fe cuydando que lo puede fazer. & aquel a quien passo es tenedor della en paz de manera que no gela demanden en todo aquel tienpo que la puede gannar.
3	29	19	Ley diez & nueue. si el que enagena la cosa sabe que non ha derecho de la enagenar & el que la reçibe no la puede gannar por menos de treynta annos.	¶ Sabiendo o creyendo çiertamente el que enagenase cosa que fuese rayzes que no auia derecho de lo fazer. estonçe aquel que la reçibiese del no la podria gannar por menor tienpo de treinta annos. fueras ende si el sennor de la cosa que auia derecho en ella sopiese que se enagenaua & non la demandase del dia que lo sopiese fasta a diez annos seyendo en la tierra o fasta veinte annos seyendo fuera de la tierra el sennor de la cosa que es quando no fuese en toda aquella prouincia maguer no estuuiese en aquel lugar o la cosa fue que estonçe la gannaria por los dichos tienpos de diez o veinte annos. concuerda el fuero de leyes libro segundo titulo onze ley quarta.
3	29	20	Ley veinte. como se deue contar el tienpo quando el onbre tiene la cosa & se va el tenedor della o el sennor fuera de la tierra.	¶ Comiença a gannar a las vezes el onbre por tienpo cosas agenas que es rayz seyendo aquel cuya era en la tierra & despues que se acabase el tienpo por que la puede gannar por tienpo fuese el de la tierra o el otro cuya era. E por ende dezimos que aquel tienpo que passo desde que la començo a gannar fasta que se fue alguno dellos de la tierra: deue ser contado en la manera que auemos ya dicho por que se puede gannar la cosa por diez annos si fuese en la tierra aquel cuya era. E el otro tienpo que alguno dellos estuuiese a otra parte deuese contar de cabo segund auemos dicho que se puede gannar la cosa por tienpo de veinte annos quando aquel cuya es no es en la tierra assi que si la touo çinco annos estando presentes & diez despues que alguno dellos fuese a otra parte que la puede gannar por este tienpo.
3	29	21	Ley veinte & vna. como por tienpo de treinta annos puede onbre gannar qual cosa quier que tenga quier aya buena fe quier no.	¶ Treinta annos continuamente o dende arriba seyendo algun onbre tenedor de alguna cosa por qual manera quier que ouiese la tenencia que no le mouiesen pleito sobre ella en todo este tienpo gannar la y ha maguer fuese la cosa furtada o forçada o robada. & maguer que el sennor della gela quisiese demandar dende adelante no seria tenudo de responderle sobre ella anparandose por este tienpo. pero si acaesçiese que el fuese desapoderado de la tenecia perdiendola en otra manera non le finca derecho para poderla demandar en iuyzio a aquel a quien la fallase. fueras ende si aquel que la touiese la ouiese furtada o robada a el mismo o la ouiese reçebida en manera de enprestamo o de loguero. Ca estonçe bien podria demandar o cobrar. Esso mismo dezimos que seria si le ouiese apoderado della algun iudgador por mengua de respuesta de que la auia ganada por este tienpo. Ca estonçe si viniese fasta vn anno & quisiese responder fasta vn anno a la demanda que auia mouida contra el & pagar las costas puedela cobrar. Otrosi dezimos que quando alguno fuere tenedor a buena fe de alguna cosa que sea rayz por treinta annos onbre cuydando que era suya o que fuera de su padre o que la ouiera por otra razon derecha que la puede gannar por este tienpo. & anpararse por el contra todos quantos gela quisiesen demandar. E si acaesçiese que perdiese la tenencia puedela demandar a quien quier que la falla. fueras ende si la fallase al verdadero duenno della. Ca estonçe si el sennor la cobrase & pudiese prouar el sennorio que auia sobre aquella cosa no seria tenudo de gela dar.
3	29	22	Ley veinte & dos. como puede onbre perder las debdas que le deuen por tienpo de treinta annos & como se no pierden por este tienpo las cosas arrendadas.	¶ Perezoso seyendo algun onbre de treinta annos continuamente que no demandase en iuyzio sus debdas a aquellos que gelas deuiesen podiendolo fazer & dende adelante gela quisiese demandar: non lo podria fazer. E si algun onbre touiese arrendado o alugado cosa vinna o casa o otro heredad por quel ouiese a dar cada anno a tienpo çierto sennalada cosa maguer fuese tenedor de aquella renta treinta annos no la podria gannar por este tienpo nin avn por otro mayor. E esto es por que non es tenedor della por si mas en nonbre de quien la tiene arrendada o alongada.
3	29	23	Ley veinte & tres. por quanto tienpo el sieruo torna libre.	¶ Andando algun sieruo por libre diez annos estando en la tierra su sennor. o veynte seyendo a otra parte que no le mueua pleito por razon de la seruidunbre que auia sobre el si el sieruo ouiese buena fe cuydando que era libre dende adelante no la podria demandar el sennor del sieruo nin otro ninguno si lo demandase poder se a anparar por este tienpo & ser libre por el. Mas si ouiese mala fe sabiendo que era sieruo & anduuiese fuydo. Estonçe se podria anparar por este tienpo. fueras ende si se fuese a tierra de moros. Pero si anduuiese como libre treinta annos dende adelante no lo podria demandar por sieruo maguera anduuiese fuydo a mala fe en tierra de xpistianos. Otrosi dezimos que si la seruidunbre que deue vna cosa a otra o vn edificio a otro que se puede gannar o perder por tienpo en la manera que diximos en las leyes del titulo que fablan enesta razon.
3	29	24	Ley veinte & quatro. como no puede onbre gannar por tienpo onbre libre por sieruo.	¶ Por quanto tienpo quier que tenga vn onbre a otro como en manera de sieruo si libre fuere no se muda su condicion nin su estado nin lo puede apremiar nin demandar por sieruo en ninguna manera por razon del tienpo que lo touo como sieruo.
3	29	25	Ley veinte & çinco. como si algun sieruo anda por libre al tienpo de su finamiento pueden mouer demanda contra sus fijos fasta çinco annos & dende adelante no.	¶ Si al tienpo de su muerte anduuiese algun sieruo o sierua en buena fe en manera de libre cuydando que lo era. el duenno del puede mouer pleito contra sus fijos si los ouiere desdel dia que murio fasta çinco annos. E si fasta este tienpo non los demandase dende adelante no lo podria fazer nin el nin otro onbre ninguno quanto quier que fuese de grand guisa o de pequenna nin avn que fuese rey o comun de algun concejo o quien quier que lo quisiese demandar. Mas si por auentura acaesciese que al tienpo de la muerte de algun onbre que fuese libre lo touiese por sieruo. si algun su pariente otro qual quier a quien pertenesçiese su onrra o su heredamiento quisiese mouer pleito sobre el estado del muerto queriendo mostrar que era libre puedelo fazer fasta los çinco annos & avn despues quando quier.
